country_or_area,year,comm_code,commodity,flow,trade_usd,weight_kg,quantity_name,quantity,category
Argentina,1999,10391,"Swine, live except pure-bred breeding < 50 kg",Import,39899,11937,Weight in kilograms,11937,01_live_animals
Argentina,1999,10392,"Swine, live except pure-bred breeding > 50 kg",Import,621356,189667,Weight in kilograms,189667,01_live_animals
Argentina,1999,10392,"Swine, live except pure-bred breeding > 50 kg",Export,119639,31851,Weight in kilograms,31851,01_live_animals
Argentina,1999,10410,"Sheep, live",Import,530218,943181,Weight in kilograms,943181,01_live_animals
Argentina,1999,10420,"Goats, live",Import,24630,1687,Weight in kilograms,1687,01_live_animals
Argentina,1999,10511,"Fowls, live domestic < 185 grams",Import,5952877,77115,Weight in kilograms,77115,01_live_animals
Argentina,1999,10511,"Fowls, live domestic < 185 grams",Export,2322387,71062,Weight in kilograms,71062,01_live_animals
Argentina,1999,10519,"Poultry, live except domestic fowls, < 185 grams",Import,56059,2218,Weight in kilograms,2218,01_live_animals
Argentina,1999,10591,"Fowls, live domestic > 185 grams",Export,2438,112,Weight in kilograms,112,01_live_animals
Argentina,1999,10600,"Animals, live, except farm animals",Import,866167,29125,Weight in kilograms,29125,01_live_animals
Argentina,1999,10600,"Animals, live, except farm animals",Export,1057288,48639,Weight in kilograms,48639,01_live_animals
Argentina,1998,10111,"Horses, live pure-bred breeding",Import,724539,71979,Weight in kilograms,71979,01_live_animals
Argentina,1998,10111,"Horses, live pure-bred breeding",Export,1390714,100016,Weight in kilograms,100016,01_live_animals
Argentina,1998,10119,"Horses, live except pure-bred breeding",Import,1144559,1084158,Weight in kilograms,1084158,01_live_animals
Argentina,1998,10119,"Horses, live except pure-bred breeding",Export,12451391,1460253,Weight in kilograms,1460253,01_live_animals
Argentina,1998,10210,"Bovine animals, live pure-bred breeding",Import,364797,36358,Weight in kilograms,36358,01_live_animals
Argentina,1998,10210,"Bovine animals, live pure-bred breeding",Export,805117,455761,Weight in kilograms,455761,01_live_animals
Argentina,1998,10290,"Bovine animals, live, except pure-bred breeding",Import,23006398,23875708,Weight in kilograms,23875708,01_live_animals
Argentina,1998,10290,"Bovine animals, live, except pure-bred breeding",Export,1759024,2363889,Weight in kilograms,2363889,01_live_animals
Argentina,1998,10310,"Swine, live pure-bred breeding",Import,6698,4125,Weight in kilograms,4125,01_live_animals
Argentina,1998,10310,"Swine, live pure-bred breeding",Export,10110,3000,Weight in kilograms,3000,01_live_animals
Argentina,1998,10392,"Swine, live except pure-bred breeding > 50 kg",Import,625340,184077,Weight in kilograms,184077,01_live_animals
Argentina,1998,10392,"Swine, live except pure-bred breeding > 50 kg",Export,1600,476,Weight in kilograms,476,01_live_animals
Argentina,1998,10410,"Sheep, live",Import,872467,1476733,Weight in kilograms,1476733,01_live_animals
Argentina,1998,10410,"Sheep, live",Export,1500,179,Weight in kilograms,179,01_live_animals
Argentina,1998,10420,"Goats, live",Import,464836,23237,Weight in kilograms,23237,01_live_animals
Argentina,1998,10511,"Fowls, live domestic < 185 grams",Import,8521649,323894,Weight in kilograms,323894,01_live_animals
Argentina,1998,10511,"Fowls, live domestic < 185 grams",Export,1871895,48367,Weight in kilograms,48367,01_live_animals
Argentina,1998,10519,"Poultry, live except domestic fowls, < 185 grams",Import,51813,2061,Weight in kilograms,2061,01_live_animals
Argentina,1998,10591,"Fowls, live domestic > 185 grams",Export,2520,113,Weight in kilograms,113,01_live_animals
Argentina,1998,10600,"Animals, live, except farm animals",Import,525480,15623,Weight in kilograms,15623,01_live_animals
Argentina,1998,10600,"Animals, live, except farm animals",Export,969392,44260,Weight in kilograms,44260,01_live_animals
Argentina,1997,10111,"Horses, live pure-bred breeding",Import,1032425,54544,Weight in kilograms,54544,01_live_animals
Argentina,1997,10111,"Horses, live pure-bred breeding",Export,3795163,142553,Weight in kilograms,142553,01_live_animals
Argentina,1997,10119,"Horses, live except pure-bred breeding",Import,953599,871782,Weight in kilograms,871782,01_live_animals
Argentina,1997,10119,"Horses, live except pure-bred breeding",Export,10397466,1852148,Weight in kilograms,1852148,01_live_animals
Argentina,1997,10210,"Bovine animals, live pure-bred breeding",Import,677960,52182,Weight in kilograms,52182,01_live_animals
Argentina,1997,10210,"Bovine animals, live pure-bred breeding",Export,1119389,804894,Weight in kilograms,804894,01_live_animals
Argentina,1997,10290,"Bovine animals, live, except pure-bred breeding",Import,4191163,5024187,Weight in kilograms,5024187,01_live_animals
Argentina,1997,10290,"Bovine animals, live, except pure-bred breeding",Export,17488824,31938940,Weight in kilograms,31938940,01_live_animals
Argentina,1997,10310,"Swine, live pure-bred breeding",Export,25750,6312,Weight in kilograms,6312,01_live_animals
Argentina,1997,10391,"Swine, live except pure-bred breeding < 50 kg",Import,20277,5250,Weight in kilograms,5250,01_live_animals
Argentina,1997,10392,"Swine, live except pure-bred breeding > 50 kg",Import,482141,150276,Weight in kilograms,150276,01_live_animals
Argentina,1997,10392,"Swine, live except pure-bred breeding > 50 kg",Export,8500,2687,Weight in kilograms,2687,01_live_animals
Argentina,1997,10410,"Sheep, live",Import,2146535,3803385,Weight in kilograms,3803385,01_live_animals
Argentina,1997,10410,"Sheep, live",Export,1000,218,Weight in kilograms,218,01_live_animals
Argentina,1997,10420,"Goats, live",Import,234675,19125,Weight in kilograms,19125,01_live_animals
Argentina,1997,10511,"Fowls, live domestic < 185 grams",Import,7190537,346681,Weight in kilograms,346681,01_live_animals
Argentina,1997,10511,"Fowls, live domestic < 185 grams",Export,1460937,33917,Weight in kilograms,33917,01_live_animals
Argentina,1997,10519,"Poultry, live except domestic fowls, < 185 grams",Import,26163,1772,Weight in kilograms,1772,01_live_animals
Argentina,1997,10600,"Animals, live, except farm animals",Import,1186561,17385,Weight in kilograms,17385,01_live_animals
Argentina,1997,10600,"Animals, live, except farm animals",Export,929846,46083,Weight in kilograms,46083,01_live_animals
Argentina,1996,10111,"Horses, live pure-bred breeding",Import,589313,61915,Weight in kilograms,61915,01_live_animals
Argentina,1996,10111,"Horses, live pure-bred breeding",Export,1122824,166570,Weight in kilograms,166570,01_live_animals
Argentina,1996,10119,"Horses, live except pure-bred breeding",Import,731885,1037874,Weight in kilograms,1037874,01_live_animals
Argentina,1996,10119,"Horses, live except pure-bred breeding",Export,8730849,1743174,Weight in kilograms,1743174,01_live_animals
Argentina,1996,10210,"Bovine animals, live pure-bred breeding",Import,233332,44901,Weight in kilograms,44901,01_live_animals
Argentina,1996,10210,"Bovine animals, live pure-bred breeding",Export,887853,725815,Weight in kilograms,725815,01_live_animals
Argentina,1996,10290,"Bovine animals, live, except pure-bred breeding",Import,264065,209738,Weight in kilograms,209738,01_live_animals
Argentina,1996,10290,"Bovine animals, live, except pure-bred breeding",Export,32234490,58083856,Weight in kilograms,58083856,01_live_animals
Argentina,1996,10310,"Swine, live pure-bred breeding",Export,3250,476,Weight in kilograms,476,01_live_animals
Argentina,1996,10391,"Swine, live except pure-bred breeding < 50 kg",Import,132158,12250,Weight in kilograms,12250,01_live_animals
Argentina,1996,10392,"Swine, live except pure-bred breeding > 50 kg",Import,374660,97015,Weight in kilograms,97015,01_live_animals
Argentina,1996,10392,"Swine, live except pure-bred breeding > 50 kg",Export,4000,394,Weight in kilograms,394,01_live_animals
Argentina,1996,10410,"Sheep, live",Import,798372,1121710,Weight in kilograms,1121710,01_live_animals
Argentina,1996,10410,"Sheep, live",Export,42320,6562,Weight in kilograms,6562,01_live_animals
Argentina,1996,10420,"Goats, live",Import,36878,1250,Weight in kilograms,1250,01_live_animals
Argentina,1996,10420,"Goats, live",Export,11759,2757,Weight in kilograms,2757,01_live_animals
Argentina,1996,10511,"Fowls, live domestic < 185 grams",Import,5290219,105963,Weight in kilograms,105963,01_live_animals
Argentina,1996,10511,"Fowls, live domestic < 185 grams",Export,1281530,34058,Weight in kilograms,34058,01_live_animals
Argentina,1996,10519,"Poultry, live except domestic fowls, < 185 grams",Import,4545,111,Weight in kilograms,111,01_live_animals
Argentina,1996,10591,"Fowls, live domestic > 185 grams",Export,399,11,Weight in kilograms,11,01_live_animals
Argentina,1996,10599,"Poultry, live except domestic fowls, > 185 grams",Import,2072,97,Weight in kilograms,97,01_live_animals
Argentina,1996,10600,"Animals, live, except farm animals",Import,398795,10215,Weight in kilograms,10215,01_live_animals
Argentina,1996,10600,"Animals, live, except farm animals",Export,226687,10870,Weight in kilograms,10870,01_live_animals
Argentina,1995,10111,"Horses, live pure-bred breeding",Import,771813,62565,Weight in kilograms,62565,01_live_animals
Argentina,1995,10111,"Horses, live pure-bred breeding",Export,2286521,141242,Weight in kilograms,141242,01_live_animals
Argentina,1995,10119,"Horses, live except pure-bred breeding",Import,706179,1042886,Weight in kilograms,1042886,01_live_animals
Argentina,1995,10119,"Horses, live except pure-bred breeding",Export,7493120,2033929,Weight in kilograms,2033929,01_live_animals
Argentina,1995,10210,"Bovine animals, live pure-bred breeding",Import,174978,53886,Weight in kilograms,53886,01_live_animals
Argentina,1995,10210,"Bovine animals, live pure-bred breeding",Export,1731633,1234295,Weight in kilograms,1234295,01_live_animals
Argentina,1995,10290,"Bovine animals, live, except pure-bred breeding",Import,616777,542889,Weight in kilograms,542889,01_live_animals
Argentina,1995,10290,"Bovine animals, live, except pure-bred breeding",Export,85241304,137489728,Weight in kilograms,137489728,01_live_animals
Argentina,1995,10391,"Swine, live except pure-bred breeding < 50 kg",Import,121716,24378,Weight in kilograms,24378,01_live_animals
Argentina,1995,10392,"Swine, live except pure-bred breeding > 50 kg",Import,325747,85355,Weight in kilograms,85355,01_live_animals
Argentina,1995,10392,"Swine, live except pure-bred breeding > 50 kg",Export,6600,3312,Weight in kilograms,3312,01_live_animals
Argentina,1995,10410,"Sheep, live",Import,854869,879999,Weight in kilograms,879999,01_live_animals
Argentina,1995,10410,"Sheep, live",Export,61062,11886,Weight in kilograms,11886,01_live_animals
Argentina,1995,10420,"Goats, live",Import,10830,132,Weight in kilograms,132,01_live_animals
Argentina,1995,10420,"Goats, live",Export,117179,75601,Weight in kilograms,75601,01_live_animals
Argentina,1995,10511,"Fowls, live domestic < 185 grams",Import,5389861,151716,Weight in kilograms,151716,01_live_animals
Argentina,1995,10511,"Fowls, live domestic < 185 grams",Export,374394,8375,Weight in kilograms,8375,01_live_animals
Argentina,1995,10519,"Poultry, live except domestic fowls, < 185 grams",Import,43192,5737,Weight in kilograms,5737,01_live_animals
Argentina,1995,10519,"Poultry, live except domestic fowls, < 185 grams",Export,1649,60,Weight in kilograms,60,01_live_animals
Argentina,1995,10599,"Poultry, live except domestic fowls, > 185 grams",Import,4335,38,Weight in kilograms,38,01_live_animals
Argentina,1995,10600,"Animals, live, except farm animals",Import,361965,9802,Weight in kilograms,9802,01_live_animals
Argentina,1995,10600,"Animals, live, except farm animals",Export,498858,31236,Weight in kilograms,31236,01_live_animals
Argentina,1994,10111,"Horses, live pure-bred breeding",Import,913833,63187,Weight in kilograms,63187,01_live_animals
Argentina,1994,10111,"Horses, live pure-bred breeding",Export,753913,58273,Weight in kilograms,58273,01_live_animals
Argentina,1994,10119,"Horses, live except pure-bred breeding",Import,914202,1289744,Weight in kilograms,1289744,01_live_animals
Argentina,1994,10119,"Horses, live except pure-bred breeding",Export,6020307,1410675,Weight in kilograms,1410675,01_live_animals
Argentina,1994,10210,"Bovine animals, live pure-bred breeding",Import,720881,120682,Weight in kilograms,120682,01_live_animals
Argentina,1994,10210,"Bovine animals, live pure-bred breeding",Export,2179986,958374,Weight in kilograms,958374,01_live_animals
Argentina,1994,10290,"Bovine animals, live, except pure-bred breeding",Import,1107558,967757,Weight in kilograms,967757,01_live_animals
Argentina,1994,10290,"Bovine animals, live, except pure-bred breeding",Export,41604588,69103984,Weight in kilograms,69103984,01_live_animals
Argentina,1994,10310,"Swine, live pure-bred breeding",Import,289462,15750,Weight in kilograms,15750,01_live_animals
Argentina,1994,10392,"Swine, live except pure-bred breeding > 50 kg",Import,581342,107527,Weight in kilograms,107527,01_live_animals
Argentina,1994,10410,"Sheep, live",Import,582640,611565,Weight in kilograms,611565,01_live_animals
Argentina,1994,10410,"Sheep, live",Export,35128,30972,Weight in kilograms,30972,01_live_animals
Argentina,1994,10511,"Fowls, live domestic < 185 grams",Import,5595244,338172,Weight in kilograms,338172,01_live_animals
Argentina,1994,10519,"Poultry, live except domestic fowls, < 185 grams",Import,1114847,16429,Weight in kilograms,16429,01_live_animals
Argentina,1994,10519,"Poultry, live except domestic fowls, < 185 grams",Export,34076,1062,Weight in kilograms,1062,01_live_animals
Argentina,1994,10599,"Poultry, live except domestic fowls, > 185 grams",Import,679,24,Weight in kilograms,24,01_live_animals
Argentina,1994,10600,"Animals, live, except farm animals",Import,488418,27715,Weight in kilograms,27715,01_live_animals
Argentina,1994,10600,"Animals, live, except farm animals",Export,348443,29811,Weight in kilograms,29811,01_live_animals
Argentina,1993,10111,"Horses, live pure-bred breeding",Import,1031166,114956,Weight in kilograms,114956,01_live_animals
Argentina,1993,10111,"Horses, live pure-bred breeding",Export,658913,42010,Weight in kilograms,42010,01_live_animals
Argentina,1993,10119,"Horses, live except pure-bred breeding",Import,507547,519755,Weight in kilograms,519755,01_live_animals
Argentina,1993,10119,"Horses, live except pure-bred breeding",Export,5259879,1675893,Weight in kilograms,1675893,01_live_animals
Argentina,1993,10120,"Asses, mules and hinnies, live",Export,32399,48601,Weight in kilograms,48601,01_live_animals
Argentina,1993,10210,"Bovine animals, live pure-bred breeding",Import,215432,36831,Weight in kilograms,36831,01_live_animals
Argentina,1993,10210,"Bovine animals, live pure-bred breeding",Export,1301960,585386,Weight in kilograms,585386,01_live_animals
Argentina,1993,10290,"Bovine animals, live, except pure-bred breeding",Import,1048215,1209710,Weight in kilograms,1209710,01_live_animals
Argentina,1993,10290,"Bovine animals, live, except pure-bred breeding",Export,3700110,4476772,Weight in kilograms,4476772,01_live_animals
Argentina,1993,10310,"Swine, live pure-bred breeding",Import,387325,31781,Weight in kilograms,31781,01_live_animals
Argentina,1993,10392,"Swine, live except pure-bred breeding > 50 kg",Import,407070,62964,Weight in kilograms,62964,01_live_animals
Argentina,1993,10410,"Sheep, live",Import,70777,20519,Weight in kilograms,20519,01_live_animals
Argentina,1993,10410,"Sheep, live",Export,2071479,3375952,Weight in kilograms,3375952,01_live_animals
Argentina,1993,10420,"Goats, live",Export,7155,8625,Weight in kilograms,8625,01_live_animals
Argentina,1993,10511,"Fowls, live domestic < 185 grams",Import,9968759,1418999,Weight in kilograms,1418999,01_live_animals
Argentina,1993,10519,"Poultry, live except domestic fowls, < 185 grams",Import,1540394,17444,Weight in kilograms,17444,01_live_animals
Argentina,1993,10519,"Poultry, live except domestic fowls, < 185 grams",Export,69759,1687,Weight in kilograms,1687,01_live_animals
Argentina,1993,10591,"Fowls, live domestic > 185 grams",Import,37393,5812,Weight in kilograms,5812,01_live_animals
Argentina,1993,10600,"Animals, live, except farm animals",Import,367474,9695,Weight in kilograms,9695,01_live_animals
Argentina,1993,10600,"Animals, live, except farm animals",Export,130561,3912,Weight in kilograms,3912,01_live_animals
Armenia,2015,10210,"Bovine animals, live pure-bred breeding",Import,798748,176651,Number of items,321,01_live_animals
Armenia,2015,10210,"Bovine animals, live pure-bred breeding",Export,900,700,Number of items,20,01_live_animals
Armenia,2015,10290,"Bovine animals, live, except pure-bred breeding",Export,1110382,604874,Number of items,3086,01_live_animals
Armenia,2015,10391,"Swine, live except pure-bred breeding < 50 kg",Import,124,62,Number of items,15,01_live_animals
Armenia,2015,10392,"Swine, live except pure-bred breeding > 50 kg",Import,109441,73590,Number of items,822,01_live_animals
Armenia,2015,10410,"Sheep, live",Export,3438001,1721052,Number of items,49187,01_live_animals
Armenia,2015,10511,"Fowls, live domestic < 185 grams",Import,3687340,351084,Number of items,7973721,01_live_animals
Armenia,2015,10591,"Fowls, live domestic > 185 grams",Import,166357,68863,Number of items,76850,01_live_animals
Armenia,2015,10600,"Animals, live, except farm animals",Import,242643,7159,Number of items,618242109,01_live_animals
Armenia,2015,10600,"Animals, live, except farm animals",Export,6254,439,Number of items,99,01_live_animals
Armenia,2015,10600,"Animals, live, except farm animals",Re-Import,426,5,Number of items,20,01_live_animals
Armenia,2014,10210,"Bovine animals, live pure-bred breeding",Export,455384,97960,Number of items,176,01_live_animals
Armenia,2014,10210,"Bovine animals, live pure-bred breeding",Import,108800,18260,Number of items,32,01_live_animals
Armenia,2014,10290,"Bovine animals, live, except pure-bred breeding",Export,486605,402525,Number of items,2504,01_live_animals
Armenia,2014,10310,"Swine, live pure-bred breeding",Import,367071,47170,Number of items,1202,01_live_animals
Armenia,2014,10392,"Swine, live except pure-bred breeding > 50 kg",Import,72824,39540,Number of items,399,01_live_animals
Armenia,2014,10410,"Sheep, live",Export,2307175,1081567,Number of items,27937,01_live_animals
Armenia,2014,10410,"Sheep, live",Import,423,60,Number of items,2,01_live_animals
Armenia,2014,10420,"Goats, live",Export,446,100,Number of items,2,01_live_animals
Armenia,2014,10420,"Goats, live",Import,863,155,Number of items,4,01_live_animals
Armenia,2014,10511,"Fowls, live domestic < 185 grams",Import,3777883,333654,Number of items,7908612,01_live_animals
Armenia,2014,10591,"Fowls, live domestic > 185 grams",Import,290701,94380,Number of items,105020,01_live_animals
Armenia,2014,10599,"Poultry, live except domestic fowls, > 185 grams",Import,411,120,Number of items,30,01_live_animals
Armenia,2014,10600,"Animals, live, except farm animals",Re-Export,50455,6000,Number of items,1,01_live_animals
Armenia,2014,10600,"Animals, live, except farm animals",Export,50491,6078,Number of items,2,01_live_animals
Armenia,2014,10600,"Animals, live, except farm animals",Import,1193198,20650,Number of items,420675698,01_live_animals
Armenia,2013,10210,"Bovine animals, live pure-bred breeding",Import,1607904,297605,Number of items,574,01_live_animals
Armenia,2013,10290,"Bovine animals, live, except pure-bred breeding",Export,235019,197400,Number of items,760,01_live_animals
Armenia,2013,10410,"Sheep, live",Re-Export,112118,34117,Number of items,810,01_live_animals
Armenia,2013,10410,"Sheep, live",Export,4569041,1579033,Number of items,37176,01_live_animals
Armenia,2013,10511,"Fowls, live domestic < 185 grams",Export,93798,3400,Number of items,85000,01_live_animals
Armenia,2013,10511,"Fowls, live domestic < 185 grams",Import,3592953,424622,Number of items,6961626,01_live_animals
Armenia,2013,10591,"Fowls, live domestic > 185 grams",Import,808102,260507,Number of items,282800,01_live_animals
Armenia,2013,10600,"Animals, live, except farm animals",Re-Export,49700,737,Number of items,6,01_live_animals
Armenia,2013,10600,"Animals, live, except farm animals",Export,53300,3737,Number of items,3000006,01_live_animals
Armenia,2013,10600,"Animals, live, except farm animals",Import,1244098,15201,Number of items,2242280,01_live_animals
Armenia,2012,10210,"Bovine animals, live pure-bred breeding",Import,1053830,168629,Number of items,320,01_live_animals
Armenia,2012,10290,"Bovine animals, live, except pure-bred breeding",Import,24027,7030,Number of items,74,01_live_animals
Armenia,2012,10310,"Swine, live pure-bred breeding",Import,210770,54315,Number of items,720,01_live_animals
Armenia,2012,10391,"Swine, live except pure-bred breeding < 50 kg",Import,207214,68070,Number of items,1387,01_live_animals
Armenia,2012,10392,"Swine, live except pure-bred breeding > 50 kg",Import,203673,86812,Number of items,981,01_live_animals
Armenia,2012,10410,"Sheep, live",Export,4421277,1202450,Number of items,31169,01_live_animals
Armenia,2012,10511,"Fowls, live domestic < 185 grams",Export,173130,10490,Number of items,169500,01_live_animals
Armenia,2012,10511,"Fowls, live domestic < 185 grams",Import,1951238,121628,Number of items,2768543,01_live_animals
Armenia,2012,10591,"Fowls, live domestic > 185 grams",Export,400,400,Number of items,100,01_live_animals
Armenia,2012,10591,"Fowls, live domestic > 185 grams",Import,678,408,Number of items,115,01_live_animals
Armenia,2012,10599,"Poultry, live except domestic fowls, > 185 grams",Import,590,50,Number of items,50,01_live_animals
Armenia,2012,10600,"Animals, live, except farm animals",Export,6616,692,Number of items,9890,01_live_animals
Armenia,2012,10600,"Animals, live, except farm animals",Import,414717,6610,Number of items,1013770,01_live_animals
